"V1","V2","V3"
2309.53047,346.4171516,1378.876717
2307.910018,345.9629025,1375.565843
2311.052423,346.7705719,1371.007146
2310.699142,344.093078,1379.75684
2310.998475,346.6861122,1382.00481
2311.278831,345.4864935,1382.032206
2311.053886,346.0225547,1381.749314
2309.824027,346.712773,1380.611806
2310.102819,346.7686383,1377.200669
2305.234622,342.226233,1376.672202
2310.934827,345.7286512,1381.613769
2311.390319,346.2013712,1382.019636
2311.556071,345.1227188,1378.290661
2301.596797,346.2769836,1335.064558
2311.609216,346.2313131,1375.316251
2310.09756,346.7690423,1371.391382
2311.006638,345.3755889,1381.148695
2311.658838,346.697788,1380.271203
2310.184093,346.5401937,1381.50098
2305.680212,346.0911845,1354.232174
2302.095284,343.4758842,1370.498384
2311.125943,345.6280179,1378.555198
2311.652773,346.326203,1380.071186
2308.934591,342.0382401,1371.181041
2309.314713,344.5886089,1382.265244
2310.987894,346.7728841,1375.715521
2298.405186,344.8593838,1315.440492
2311.422726,346.5034371,1381.791733
2311.663914,346.216578,1381.540211
2311.02278,346.7742518,1382.302504
2311.511179,346.4618306,1379.63657
2309.789632,344.074614,1381.801221
2310.64444,346.7700159,1370.381532
2311.298512,345.5571796,1381.837713
2310.529452,346.7674064,1374.935187
2306.379379,342.9313694,1374.376075
2311.551224,345.9907083,1379.498847
2309.449385,342.7191408,1378.02292
2302.047039,343.7958412,1368.042792
2310.024189,344.672323,1382.183873
2309.861348,346.7706085,1365.951691
2308.914002,343.0939506,1379.445202
2293.60829,337.8526153,1369.29447
2311.205147,346.7577566,1382.144153
2311.48623,346.4203534,1381.018222
2309.835355,345.1250595,1382.34769
2310.464922,346.7674485,1367.443319
2311.664491,346.1242568,1381.417444
2308.596952,346.248225,1376.911398
2310.985781,345.0508982,1381.641984
2311.665054,346.376144,1376.461004
2307.770808,345.8816641,1382.212145
2297.736498,344.882785,1329.080287
2300.365656,345.5543884,1376.424398
2311.313832,345.744225,1382.312819
2306.652459,346.6136631,1342.586413
2308.586829,343.519231,1382.33263
2309.840317,346.6612022,1380.967204
2309.779934,343.635046,1381.896262
2311.405843,345.6713381,1380.5419
2309.31796,346.7755096,1360.818052
2311.436989,346.7743298,1377.122722
2311.468977,346.5031837,1382.021026
2309.669623,345.0147592,1375.109183
2309.440735,346.3373324,1380.069622
2309.19307,343.4806985,1370.696819
2311.490335,345.6909939,1379.153199
2311.323585,346.6844837,1372.147468
2307.720323,342.5415138,1378.79594
2309.849259,345.5557302,1381.631472
2311.511854,345.5984763,1382.34588
2306.494054,346.6356425,1343.551868
2311.659998,346.1364878,1377.813214
2310.39242,346.0090861,1381.99533
2311.196627,346.4920754,1380.431107
2308.490615,346.3317054,1382.273266
2311.660061,346.319523,1379.389659
2311.609091,346.2011271,1382.284875
2311.588677,346.0689453,1378.79505
2301.076542,339.2701388,1370.38594
2311.665784,345.8438659,1375.169566
2309.326628,343.5577489,1382.342094
2305.119586,346.1155742,1350.054954
2302.823728,344.450436,1361.175612
2310.86189,346.5784436,1368.534943
2309.255918,345.5656941,1381.346683
2309.613705,346.7616837,1353.949442
2310.646042,346.5515428,1370.925066
2300.80539,344.2269336,1342.909929
2299.305202,344.843492,1377.041833
2311.651609,346.2658512,1378.376296
2307.867257,342.2710263,1377.101059
2305.996411,342.8564802,1379.442247
2311.181143,346.7761169,1380.564797
2310.176207,346.5038377,1380.342243
2310.798574,346.4220097,1369.220819
2311.49211,346.1237118,1379.794346
2311.608718,346.593353,1376.203562
2288.526183,337.691935,1326.599217
2310.02165,344.1597699,1382.127065
2306.903458,345.718468,1372.575684
2310.16474,345.0037893,1382.34513
2305.300536,345.8523107,1356.550729
2311.429842,346.6733121,1370.885337
2310.540422,346.7619698,1372.200609
2311.266891,346.6333741,1365.496266
2305.430634,346.6483559,1376.409685
2317.5490054942,346.178479708857,1378.87364272675
2312.38883770829,346.033094422019,1353.32674332163
2304.09286625356,343.727014456628,1335.01732160809
2317.13883020714,346.146962936861,1383.36791284616
2314.78675035655,342.536602687142,1382.42775236194
2317.51781763602,345.672803166812,1379.9511801125
2313.36945396249,346.144265875923,1358.41029705356
2317.36307481962,345.888555818478,1381.7943116197
2312.43131867934,343.481297442907,1382.3474124277
2316.57823376246,344.579133584416,1383.30418451411
2316.02638551694,343.618908342764,1383.43642082424
2316.75109332058,346.144979157491,1372.81226271162
2317.20131648894,345.2042775115,1383.04711192419
2315.69221402625,346.170856451756,1366.50401197783
2317.60253880313,345.074996366351,1380.27848273645
2317.6162494521,345.863799239708,1378.64836901122
2317.39927434361,345.451088223046,1383.3922823056
2314.29111312112,345.741956607551,1370.33333920243
2317.2343878818,344.709871786578,1383.44601406349
2316.47741754636,345.960759495944,1381.95341178243
2317.23338172371,346.129473735848,1378.58431560063
2317.52981331033,345.579625893797,1376.20820701698
2315.26037014266,345.825537908832,1378.28781228716
2316.46506601035,343.741766097428,1383.22799671703
2311.12415643381,344.281535193348,1383.4217316211
2317.48576455459,345.410594436762,1372.10455183103
2317.60794262693,345.817836537002,1368.13165937506
2314.04240811752,342.926334154841,1378.82432752399
2316.81548805917,346.024481022977,1379.64947070289
2317.43742017368,344.601792608454,1383.41930580181
2311.77897845607,344.492269598281,1383.44479336584
2302.72669593746,337.884953711229,1373.02630229338
2314.12888064456,342.222810294155,1381.82224974379
2317.22991090523,344.688091478499,1383.26185817682
2316.12528383087,344.503277086276,1382.38571526576
2317.56667673765,345.569011648579,1381.55367044202
2317.61350379739,346.076871092943,1380.63369303823
2317.1486465273,345.891600245011,1373.14875131597
2317.57037166898,346.177497371172,1379.29306780826
2316.49083754653,346.056091191329,1368.50237160471
2315.82495463706,344.229083569484,1382.3213148405
2317.61781125523,345.522566628693,1378.6927116071
2316.24974052956,346.142619626591,1378.13846367952
2314.49871091574,342.511347746739,1383.31448082627
2317.49819188302,345.41244946585,1380.58407302164
2317.49521553387,343.829321969229,1374.04225792535
2314.95811304779,346.039105870901,1373.65124623289
2316.81963865513,346.0277899362,1372.2106936831
2316.48846956979,344.068098141602,1382.90331446555
2315.47049049773,343.81531762038,1374.96494111891
2316.58739739531,345.631491168837,1383.46049722114
2317.60582364358,346.149653483125,1382.55432304405
2317.59519042643,345.899554944914,1378.01269671037
2316.99019398435,346.170822069661,1373.29465729433
2317.23748479577,345.206327297579,1382.86018987
2312.89301810115,344.607196448451,1380.50093709105
2317.60844936318,345.987035498805,1383.05836667335
2316.55717675315,345.910211317278,1378.98865013518
2313.8503413072,342.279850042262,1381.21057109644
2317.42790712272,346.038952370019,1381.69770620794
2311.88011623086,345.216760495959,1364.4198383292
2317.27286018449,345.039874254728,1382.3389519509
2313.53663278551,346.081018763481,1348.95227711706
2316.31445748734,345.601129761608,1377.97353176838
2317.4984967751,345.977686313754,1381.09461323052
2316.07617218821,345.779929173019,1383.39432698267
2314.05240304299,344.738912869433,1381.4251975258
2317.00507639041,346.00344246212,1373.25619153235
2309.13958535646,343.783719722848,1366.77385860802
2312.52153566246,339.96415166988,1371.17136484506
2316.29730413335,346.119149236202,1376.28783748694
2311.9909121707,345.90972014101,1377.29441907552
2302.20767444532,342.889987336664,1338.97106724535
2317.26458509221,346.126219507005,1380.62525421921
2311.24763279271,345.157559859718,1360.13195211168
2317.41692727587,345.706429005311,1383.34591237369
2314.88779240959,344.524597291017,1378.80788194738
2305.62430915094,343.392180510895,1367.03028199358
2314.64679750693,346.134364470849,1357.75035791952
2313.44106976954,345.371508299538,1383.43364929146
2316.41050133595,343.799601277383,1383.446263981
2312.13904378829,337.811147780185,1360.88888652005
2316.25566239234,346.171159317222,1370.37887896319
2316.94081565321,345.704557405327,1383.18967247166
2317.17816896807,345.702534164599,1380.64247921783
2306.04206682396,340.830207261295,1359.08730854302
2317.53083733303,345.571996391767,1375.80265101375
2316.83890241772,344.708420708304,1383.45714841534
2313.77191884535,346.084401550713,1354.32981780906
2317.36351008184,346.09716605196,1380.78957805434
2316.651257051,344.179685721769,1383.3384207391
2316.50470434411,345.378976937707,1383.09238213549
2316.61435857291,345.507316664705,1383.05276067323
2317.33179696703,345.55789846646,1382.7666996275
2315.43334333581,346.165901522903,1364.95896703618
2309.00921473471,338.338877829023,1373.55585766288
2315.4011035839,343.285430600948,1381.57897487975
2294.91358651742,334.982976572587,1339.71841667283
2314.89300854954,346.16671029285,1365.23557655585
2317.61964734803,345.764657227539,1378.27136314679
2310.17000364592,340.147604695314,1379.4053791453
2312.20025611394,345.703817918516,1361.93399572915
2317.26617931307,346.127499468147,1382.77773388449
2306.49219796016,340.434409283543,1373.9640963812
2317.50605457665,346.176949713541,1381.23515448993
2317.60746384249,346.121210826776,1380.59703662817
2316.65844492089,345.718415502355,1383.29564444837
2315.41108278909,346.150517957596,1383.21740931561
2312.45940393583,345.010453524015,1372.24894975167
2310.86097704126,343.925353706038,1382.27040637741
2317.61975381311,345.353831329313,1378.27489214547
2314.72520944494,343.894930863535,1382.86839417814
2317.56243365968,345.910154076073,1376.98576112421
2317.21542210912,346.010723440977,1383.01934519777
2317.58828364595,345.266095521128,1381.37430697798
2312.80945705529,343.858331272511,1380.13306018134
2310.90331877929,345.21909801266,1382.40717965245
2316.65237587345,342.483479932125,1377.16110888247
2317.62038220624,345.459419856163,1382.38130451829
2313.85094805625,342.116615302318,1380.91528512361
2317.6014556639,345.235884071433,1377.53939050633
2315.38301168274,343.261615453565,1382.99917084296
2308.25583217453,344.01479406247,1364.6282495871
2317.25599712143,346.180154242486,1383.02187910886
2317.619481807,345.395099135916,1378.37251681579
2315.56194055342,344.360235846495,1380.81962604187
2312.40297267175,342.020766162789,1379.94719776649
2317.30584200879,345.98931962157,1382.47377895781
2317.57645028667,346.137999796478,1383.20991190636
2316.33287549649,346.178426494928,1378.33629284448
2314.10598565496,342.574578042499,1383.45941056336
2317.60727539999,344.523416807014,1382.70520271279
2312.30886630473,345.851047862448,1351.93035563458
2314.78100617272,346.180633377339,1365.92292773231
2317.22179599486,344.537349500769,1381.68530894382
2317.61662613408,345.501682297143,1378.38410786108
2317.16135002167,346.084212916049,1380.69447999599
2317.25565449724,345.518740086004,1373.33382743994
2297.26823653563,341.678345949108,1377.38393889913
2317.45716014111,346.034875224783,1380.13969841271
2313.07959530899,346.057719353435,1350.11705089161
2316.60598091386,346.178390547531,1376.22716128279
2314.62588761871,343.885618168771,1381.0489894922
2316.35331679305,346.094395184665,1368.58307948807
2316.64878010794,345.927903542426,1370.89776698911
2317.58443341639,346.11267264473,1375.88856181975
2316.32173847987,346.065372488708,1380.48229437502
2317.48273524496,345.002285371131,1383.41885051867
2310.4304294117,344.921577604806,1372.71624208828
2310.32325779484,337.426812678719,1362.89923164036
2317.10856601065,346.169326681662,1379.84509488234
2315.12281165335,346.07931956465,1359.67633393517
2317.61287295146,345.560060672061,1380.42184303615
2317.25096507045,345.937366319002,1376.3254243973
2316.06332532938,344.183468616516,1383.39845430613
2317.56687934127,345.945193919082,1381.87421484641
2317.6194905483,345.696654130385,1382.633465375
2316.03965648321,346.143781388512,1378.31922028664
2317.09386140568,346.168307268492,1381.76623025578
2317.14956151022,345.099223716256,1383.45550998167
2317.45082817262,346.143917653938,1382.98903474177
2317.12056064569,346.030900901287,1374.00824438136
2304.96383464249,344.641239719212,1326.61837137464
2317.38332101061,346.119633660952,1381.31231579525
2316.11188146768,345.215703154311,1383.45972837697
2314.41259331732,343.6180987484,1382.93819964826
2315.69996238794,346.154130754655,1374.13421166304
2317.05525998441,345.964000401158,1377.00840374128
2317.62007686419,345.877918470664,1380.25014660614
2317.62034310165,345.641673535896,1381.16081262225
2311.88630634721,344.662511898647,1367.05429110504
2317.57803251,344.746248459763,1383.46065957743
2312.25159596998,345.934953861217,1349.04370574857
2317.39397509993,345.316226068743,1381.21087755614
2317.62024058759,345.885879997976,1379.83575648714
2314.12879807639,342.298847414808,1381.95937412744
2311.3260354809,343.125733963424,1382.84274332072
2316.66553216151,346.111401608915,1375.86263106777
2317.23643932812,346.071735818422,1377.54158853234
2317.57781987785,345.928644512001,1379.69104010763
2309.66943854629,344.103302172329,1382.70614874422
2298.1241228504,338.604808828688,1341.7362857867
2315.5266962382,346.00970683749,1381.20600035539
2317.53756965582,345.583700205091,1376.2219034818
2317.35668342697,344.717315429743,1380.96035364605
2295.04901147121,343.734491474495,1282.08277369769
2314.658980352,345.909846454546,1378.30364860557
2313.74637285502,341.814188742914,1380.63101058976
2311.46277727985,345.867804118643,1354.20876709411
2317.58451945288,345.874358275155,1383.29855896939
2317.14916138379,345.830775109566,1381.34853912149
2317.07667560387,346.085591774681,1377.96029121615
2317.38148795465,345.925944006221,1378.71797936976
2316.72874629507,346.17902128965,1379.95073677463
2317.60989903154,345.873415313385,1377.63042243721
2315.02218434842,342.770531059422,1383.20371990348
2312.2061632575,342.612908968194,1379.94875923649
2316.77167385163,346.181068805858,1381.07354228367
2306.40667463562,344.845398806977,1336.22135906654
2312.69281260495,345.674673980844,1372.48007760285
2314.76520018153,345.980307604922,1375.86375401992
2309.98354050265,345.435248492736,1352.97588523255
2317.62036662475,345.437696397239,1380.66111420447
2316.00341559779,345.779056524991,1382.82605118823
2316.58101948597,343.829636504978,1383.41847176072
2312.60121562936,341.216305302547,1381.07970145351
2317.51173345125,345.851085941559,1380.66249721855
2315.09018344228,342.689257837317,1381.05072233389
2317.31372666117,344.7692087113,1382.77618631525
2316.95315680668,345.610518765731,1372.82496994706
2316.24021774378,345.84424995258,1382.2765193479
2317.56005785936,345.803750216442,1381.51134594398
2315.06685025195,346.070608720412,1378.08512994694
2317.54376646119,346.17244840735,1383.45454191616
2317.44946060462,345.340661022354,1380.48363079314
2314.91497362373,343.82949012033,1378.63762919373
2316.81304110976,344.759527018772,1383.33471815406
2317.45389274364,345.463658221806,1381.82197476779
2312.24867155831,341.457344153741,1381.85323157173
2314.57133457461,346.094873722105,1366.52965624021
2317.39211011683,345.254014756075,1382.33348539285
2314.69633481783,344.047056056369,1383.11458811737
2315.76842284369,346.143161625969,1374.62164277558
2317.28428174381,345.695075728258,1369.37608665249
2316.54085594161,345.153510820139,1380.46252433412
2316.6364503578,345.307575311265,1378.64086741108
2315.97299361039,346.177923397423,1370.7578704946
2303.23219260854,345.199692052734,1342.40475409437
2317.61523107724,345.385901900832,1382.25394921796
2317.07902317887,345.94868124383,1372.22550800586
2314.30548547782,341.8918306553,1379.24423859025
2313.32393215589,345.839042034371,1367.05350364349
2317.00155473546,344.306038139844,1382.69613428395
2313.10612918395,342.402329247412,1381.87522114753
2307.4739894758,343.560523597633,1370.56796808994
2316.14919875696,345.971994677378,1363.58694208334
2317.56136798894,345.553702327431,1382.99542960532
2309.44314121434,343.576740500789,1367.67965650731
2315.81087500731,345.067729839185,1383.11558527115
2317.28491904077,345.150159817448,1381.85836005867
2312.99097782719,343.109410153302,1375.79152185535
2316.59644480111,344.581075308547,1383.12809330107
2317.56306059523,345.176532310361,1383.13565821911
2311.95644348577,343.532495321544,1379.84181573782
2306.93431411702,344.461804256085,1346.79759810645
2315.64561023251,343.561228690313,1383.18180889051
2317.60788999791,345.435135996372,1377.21782447761
2316.84812556638,345.076817717156,1382.82128097922
2317.45433027338,345.968876260591,1382.202569118
2313.09565393233,345.605692666181,1369.6606171049
2313.30389307668,344.695868634023,1370.50391565151
2317.46059657995,346.141371772461,1383.40340557682
2317.14221434085,345.926252731186,1372.73495713085
2317.5874822543,345.137622928629,1382.61793390897
2310.76028419601,344.995869069084,1357.96725737946
2313.73482365459,345.777547498963,1369.21786657996
2317.59226415597,346.146061216633,1379.86803135583
2315.05758824118,343.396870840984,1382.6307508007
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
